top_category,enabled,category_path,title,xml_url,local_xml_url,html_url,type,priority,status,tags,language,cadence,owner,notes,last_update,last_checked,核心价值,信息密度,原创性,时效性,主要内容形式,情绪影响,适合使用场景,噪音程度,source_comment
Articles,Y,微信公众号,云中江树,http://192.168.1.6:8003/feed/MP_WXS_3016599109.atom,http://127.0.0.1:8003/feed/MP_WXS_3016599109.atom,http://192.168.1.6:8003/feed/MP_WXS_3016599109.atom,rss,P2,active,AI、编程、教程,zh,不定,,,25天前,2026-05-02,围绕 LangGPT、提示词和 AI 工程实践输出系统方法。,高,高,中,教程、深度文章、项目发布,提供启发、激发动手欲,学习积累、项目调研,低,local we-mp-rss; requested=云中江树; add_status=ADDED; recent=让AI 更懂人话，取消AI自作主张的隐含假设 | 小说：模具 | 带着AI员工上了字节火山大会，顺便开源我的“御用文案”提示词
Articles,Y,微信公众号,秋芝2046,http://192.168.1.6:8003/feed/MP_WXS_3930567871.atom,http://127.0.0.1:8003/feed/MP_WXS_3930567871.atom,http://192.168.1.6:8003/feed/MP_WXS_3930567871.atom,rss,P2,active,AI、社会、生活方式,zh,不定,,,4天前,2026-05-02,从 AI 和长期主义视角观察个体成长与技术趋势。,中,高,中,观点评论、深度文章,提供启发、沉思,周末阅读、写作素材,低,local we-mp-rss; requested=秋芝2046; add_status=ADDED; recent=DeepSeek V4好用吗？【秋芝的AI开箱】 | 剪映Agent终于来了！AI自动剪辑~【小白必备】 | Openclaw养龙虾秘籍大公开！【安全+省钱】
Articles,Y,微信公众号,AI产品银海,http://192.168.1.6:8003/feed/MP_WXS_3913528478.atom,http://127.0.0.1:8003/feed/MP_WXS_3913528478.atom,http://192.168.1.6:8003/feed/MP_WXS_3913528478.atom,rss,P2,active,AI、产品,zh,不定,,,1天前,2026-05-02,围绕 AI 产品实践、工具和方法论做持续拆解，适合产品调研。,中,高,中,教程、观点评论,提供启发,项目调研、学习积累,低,local we-mp-rss; requested=AI产品银海; add_status=ADDED; recent=LMArena 国内文本模型排行榜第一，竟然是它 | 这个AI接入微信后，帮我戒掉了盯盘的习惯。 | 昨晚亚马逊云科技放了个大招，但最大的不是 OpenAI。
Articles,Y,微信公众号,哥飞,http://192.168.1.6:8003/feed/MP_WXS_2399233620.atom,http://127.0.0.1:8003/feed/MP_WXS_2399233620.atom,http://192.168.1.6:8003/feed/MP_WXS_2399233620.atom,rss,P2,active,产品、编程、财经,zh,不定,,,2天前,2026-05-02,擅长增长、独立产品和流量玩法，适合做项目变现参考。,高,高,中,教程、项目发布、观点评论,提供启发、带来行动冲动,项目调研、学习积累,中,local we-mp-rss; requested=哥飞; add_status=ADDED; recent=Google 在 2026 年 3 月底的算法更新到底更新了哪些东西？对我们有什么影响？ | 养网站如种果树，浇水施肥除草，然后等待它慢慢成长 | 设计圈的 Claude Code 时刻来了
Articles,Y,微信公众号,探索AGI,http://192.168.1.6:8003/feed/MP_WXS_3916725964.atom,http://127.0.0.1:8003/feed/MP_WXS_3916725964.atom,http://192.168.1.6:8003/feed/MP_WXS_3916725964.atom,rss,P2,active,AI、科技,zh,不定,,,2天前,2026-05-02,追踪 AGI 相关产品与观点，适合快速扫 AI 方向动态。,中,中,强,短资讯、观点评论、项目发布,提供启发、带来 FOMO,日常浏览、项目调研,中,local we-mp-rss; requested=探索AGI; add_status=ADDED; recent=Google开源DESIGN.md。玩AI，今年最该知道的Markdown！ | Anthropic最新博客：MCP没有死，我们又救活了。 | K2.6、GPT 5.5、DS v4 扎堆上线了。评测看完也白看，群聊里倒是吵翻了。
Articles,Y,微信公众号,新智元,http://192.168.1.6:8003/feed/MP_WXS_3271041950.atom,http://127.0.0.1:8003/feed/MP_WXS_3271041950.atom,http://192.168.1.6:8003/feed/MP_WXS_3271041950.atom,rss,P2,active,AI、科技,zh,不定,,,5小时前,2026-05-02,高频追踪 AI 模型、公司和科研新闻，适合把握行业热度。,中,中,强,短资讯、深度文章,带来 FOMO、信息刺激,日常浏览、项目调研、写作素材,中,local we-mp-rss; requested=新智元; add_status=ADDED; recent=苹果官方APP惊现Claude.md，24小时秒删！4万亿帝国AI底裤被扒光 | 8岁读完高中，15岁拿下物理博士！「小爱因斯坦」下一站：AI+永生 | GPT-5.6现身后，下一个Claude Sonnet 4.8又曝光了！
Articles,Y,微信公众号,量子位,http://192.168.1.6:8003/feed/MP_WXS_3236757533.atom,http://127.0.0.1:8003/feed/MP_WXS_3236757533.atom,http://192.168.1.6:8003/feed/MP_WXS_3236757533.atom,rss,P2,active,AI、科技、产品,zh,不定,,,4小时前,2026-05-02,覆盖 AI 产业、产品和科研热点，适合快速了解中文 AI 圈动态。,中,中,强,短资讯、深度文章,提供启发、带来 FOMO,日常浏览、项目调研,中,local we-mp-rss; requested=量子位; add_status=ADDED; recent=Meta收购华农校友机器人AI公司，团队并入超级智能实验室 | 量子位编辑作者招聘 | 腾讯混元最新开源：440M翻译模型手机离线就能用，翻译质量超谷歌
Articles,Y,微信公众号,APPSO,http://192.168.1.6:8003/feed/MP_WXS_2392024520.atom,http://127.0.0.1:8003/feed/MP_WXS_2392024520.atom,http://192.168.1.6:8003/feed/MP_WXS_2392024520.atom,rss,P2,active,科技、产品、生活方式,zh,不定,,,6小时前,2026-05-02,关注应用、数码和效率工具，适合发现实用产品。,中,中,强,短资讯、评测、教程,带来消费冲动、提供灵感,日常浏览、项目调研,中,local we-mp-rss; requested=APPSO; add_status=ADDED; recent=等 DeepSeek 回复的 30 秒，是手机最好玩的半小时 | 每月涌入 200 万首 AI 歌曲，Spotify 被逼得发「活人证」了 | 我让 Claude 做「代购」，结果它给自己买了一堆乒乓球
Articles,Y,微信公众号,智东西,http://192.168.1.6:8003/feed/MP_WXS_3081486433.atom,http://127.0.0.1:8003/feed/MP_WXS_3081486433.atom,http://192.168.1.6:8003/feed/MP_WXS_3081486433.atom,rss,P2,active,AI、科技、财经,zh,不定,,,1天前,2026-05-02,关注智能产业、芯片、汽车和硬科技商业化，适合产业观察。,高,中,强,短资讯、深度文章,提供启发、轻微行业焦虑,日常浏览、项目调研、写作素材,中,local we-mp-rss; requested=智东西; add_status=ADDED; recent=DeepSeek“开眼”背后的技术，公开了！ | 追觅发手机，把苹果联合创始人请来了 | 拒绝“出厂即巅峰”！具身训练系统再进化：LWD让机器人自主开启“打怪练级”
Articles,Y,微信公众号,雷峰网,http://192.168.1.6:8003/feed/MP_WXS_1368348621.atom,http://127.0.0.1:8003/feed/MP_WXS_1368348621.atom,http://192.168.1.6:8003/feed/MP_WXS_1368348621.atom,rss,P2,active,AI、科技、财经,zh,不定,,,1天前,2026-05-02,覆盖 AI、汽车、硬件和产业新闻，适合快速追踪科技商业动态。,中,中,强,短资讯、深度文章,带来 FOMO,日常浏览、项目调研,中,local we-mp-rss; requested=雷峰网; add_status=ADDED; recent=预埋L3硬件、配「满血」版华为乾崑，启境GT7能让年轻人买单吗？ | 爱芯元智的双轮驱动：车载放量，边缘爆发 | 愿景2036丨一场关于未来10年AI技术主权争夺战，追觅打了头阵
Articles,Y,微信公众号,PaperWeekly,http://192.168.1.6:8003/feed/MP_WXS_3201788143.atom,http://127.0.0.1:8003/feed/MP_WXS_3201788143.atom,http://192.168.1.6:8003/feed/MP_WXS_3201788143.atom,rss,P2,active,AI、编程、科技,zh,不定,,,1天前,2026-05-02,筛选机器学习论文和研究解读，适合科研与工程学习。,高,高,中,论文解读、教程、周报,提供启发、激发学习欲,学习积累、项目调研,低,local we-mp-rss; requested=PaperWeekly; add_status=ADDED; recent=直播预告 | 香港城市大学李皓亮教授：大模型自适应、推理与泛化研究 | ACL 2026 | 强模型越听话越危险？VIGIL重塑Agent工具流安全 | Harness开始自己进化了：复旦×北大让Agent实现自改，10轮跑赢Codex
Articles,Y,微信公众号,甲子光年,http://192.168.1.6:8003/feed/MP_WXS_3599245772.atom,http://127.0.0.1:8003/feed/MP_WXS_3599245772.atom,http://192.168.1.6:8003/feed/MP_WXS_3599245772.atom,rss,P2,active,科技、财经、AI,zh,不定,,,1天前,2026-05-02,从产业和投资视角分析科技公司与商业趋势，适合战略观察。,高,高,中,深度文章、观点评论,提供启发、引发商业思考,项目调研、写作素材、周末阅读,低,local we-mp-rss; requested=甲子光年; add_status=ADDED; recent=既要安全⼜要弹性，理想汽车如何解开企业 OpenClaw 落地死结｜甲子光年 | 14.9g颠覆行业，AI眼镜终于实现无感日常佩戴｜甲子光年 | 监管叫停外资收购Manus背后，有一个被忽视的关键问题｜甲子光年
Articles,Y,微信公众号,逛逛GitHub,http://192.168.1.6:8003/feed/MP_WXS_3516884134.atom,http://127.0.0.1:8003/feed/MP_WXS_3516884134.atom,http://192.168.1.6:8003/feed/MP_WXS_3516884134.atom,rss,P2,active,编程、AI、科技,zh,不定,,,5小时前,2026-05-02,发现 GitHub 开源项目和开发者工具，适合项目灵感和技术选型。,中,中,强,项目发布、短资讯、教程,激发动手欲,项目调研、学习积累,中,local we-mp-rss; requested=逛逛GitHub; add_status=ADDED; recent=快瞧瞧 4 月 GitHub 上哪些开源项目最火火火火？ | GitHub 上狂揽 4.6 万 Star！这款 AI 终端神器终于开源了。 | 推荐 3 个 GitHub 画图 Skill，一句话生成流程图、架构图。
Articles,Y,微信公众号,开源AI项目落地,http://192.168.1.6:8003/feed/MP_WXS_3921606804.atom,http://127.0.0.1:8003/feed/MP_WXS_3921606804.atom,http://192.168.1.6:8003/feed/MP_WXS_3921606804.atom,rss,P2,active,AI、编程、产品,zh,不定,,,2天前,2026-05-02,聚焦开源 AI 项目如何真正落地，适合寻找可复用工程方案。,高,中,强,项目发布、教程,提供启发、激发动手欲,项目调研、学习积累,低,local we-mp-rss; requested=开源AI项目落地; add_status=ADDED; recent=3.3k星星爆火！Claude Design开源升级版，中文本地化，支持DeepSeek V4 | 8.8k星星！开源的211个专家级Agent，一键接入，一个人就是一个团队 | 万字长文梳理「罗福莉」三个半小时的访谈：2026年不是Agent元年，是生产力爆发年
Articles,Y,微信公众号,夕小瑶科技说,http://192.168.1.6:8003/feed/MP_WXS_3207765945.atom,http://127.0.0.1:8003/feed/MP_WXS_3207765945.atom,http://192.168.1.6:8003/feed/MP_WXS_3207765945.atom,rss,P2,active,AI、科技、编程,zh,不定,,,2天前,2026-05-02,高质量解读 AI 论文、模型和技术趋势，适合深度学习。,高,高,中,深度文章、教程、观点评论,提供启发、激发学习欲,学习积累、项目调研、写作素材,低,local we-mp-rss; requested=夕小瑶科技说; add_status=ADDED; recent=首次大规模真实世界验证：机器人边部署边进化，8项任务全面碾压基线 | DeepSeek多模态要来了，「识图模式」开启灰度 | GenFlow4.0，让通用智能体走进办公现场
Articles,Y,微信公众号,Datawhale,http://192.168.1.6:8003/feed/MP_WXS_3226363426.atom,http://127.0.0.1:8003/feed/MP_WXS_3226363426.atom,http://192.168.1.6:8003/feed/MP_WXS_3226363426.atom,rss,P2,active,AI、编程、教程,zh,不定,,,18小时前,2026-05-02,提供开源学习资料、组队学习和数据科学教程，适合系统学习。,高,高,中,教程、项目发布、学习路线,提供启发、降低学习门槛,学习积累、项目调研,低,local we-mp-rss; requested=Datawhale; add_status=ADDED; recent=22年的提示词技巧过时了！刚刚，吴恩达新课来了 | 刚刚，DeepSeek最新成果，节前发布！ | Agent 超级应用：ChatGPT 用来聊，Codex 干活的时代来了！
Articles,Y,微信公众号,极客公园,http://192.168.1.6:8003/feed/MP_WXS_1304308441.atom,http://127.0.0.1:8003/feed/MP_WXS_1304308441.atom,http://192.168.1.6:8003/feed/MP_WXS_1304308441.atom,rss,P2,active,科技、产品、财经,zh,不定,,,7小时前,2026-05-02,捕捉科技产品、创业公司和商业前沿，适合日常科技信息流。,中,中,强,短资讯、深度文章、观点评论,带来 FOMO、提供灵感,日常浏览、项目调研,中,local we-mp-rss; requested=极客公园; add_status=ADDED; recent=iPhone Air 销量疲软，安卓厂商集体叫停超薄旗舰；佳能或将推出 Pocket 相机；腾讯增持游戏科学，持股达 24% | 极客早知道 | DeepSeek 发布多模态模型及技术报告；小红书官宣组织调整：柯南出任总裁；宇树发布双臂人形机器人，2.69万元起售 | 极客早知道 | 实测纳逗 Pro：能做专业影视级内容的智能平台长啥样
Articles,Y,微信公众号,AIGC开放社区,http://192.168.1.6:8003/feed/MP_WXS_3873892677.atom,http://127.0.0.1:8003/feed/MP_WXS_3873892677.atom,http://192.168.1.6:8003/feed/MP_WXS_3873892677.atom,rss,P2,active,AI、产品、编程,zh,不定,,,2天前,2026-05-02,汇总 AIGC 工具、社区项目和应用动态，适合找工具与案例。,中,中,强,短资讯、项目发布、教程,提供启发、带来 FOMO,项目调研、日常浏览,中,local we-mp-rss; requested=AIGC开放社区; add_status=ADDED; recent=让Agent真正“行动”起来，Agent Skill开发者大赛火热报名中！ | 热门 Skill 精选介绍 | ICLR最佳论文：Transformer天生简洁
Articles,Y,微信公众号,AI前线,http://192.168.1.6:8003/feed/MP_WXS_3554086560.atom,http://127.0.0.1:8003/feed/MP_WXS_3554086560.atom,http://192.168.1.6:8003/feed/MP_WXS_3554086560.atom,rss,P2,active,AI、编程、科技,zh,不定,,,3小时前,2026-05-02,面向开发者的 AI 工程、模型和产业内容，适合技术决策参考。,高,中,强,深度文章、短资讯、教程,提供启发,项目调研、学习积累,中,local we-mp-rss; requested=AI前线; add_status=ADDED; recent=“如果你不用更多Token，就永远逃不出底层”：AI竞赛开始变成资源战争 | “我可能不再建议学计算机”！图灵奖得主炮轰半个行业，并断言：AI Agent最后全是数据库问题 | 15小时3.5万Star！Altman投资的AI终端开源炸圈：曾经没人用，如今靠Agent翻身
Articles,Y,微信公众号,AI科技评论,http://192.168.1.6:8003/feed/MP_WXS_3098132220.atom,http://127.0.0.1:8003/feed/MP_WXS_3098132220.atom,http://192.168.1.6:8003/feed/MP_WXS_3098132220.atom,rss,P2,active,AI、科技,zh,不定,,,4小时前,2026-05-02,跟踪 AI 科研、产业和人物观点，适合补充中文 AI 观察。,高,中,强,深度文章、短资讯、观点评论,带来 FOMO、引发思考,日常浏览、写作素材、项目调研,中,local we-mp-rss; requested=AI科技评论; add_status=ADDED; recent=为什么它石陈亦伦踏入具身河流 | 独家｜前蔚来AI平台负责人白宇利创立「补天石科技」，聚焦具身数据 Infra 方向 | 重新审视SFT的泛化能力：优化动态、数据与模型能力的条件性分析
Articles,Y,微信公众号,脑极体,http://192.168.1.6:8003/feed/MP_WXS_3515522183.atom,http://127.0.0.1:8003/feed/MP_WXS_3515522183.atom,http://192.168.1.6:8003/feed/MP_WXS_3515522183.atom,rss,P2,active,AI、科技、社会,zh,不定,,,2小时前,2026-05-02,从产业与社会角度写 AI 和科技趋势，观点密度高。,高,高,中,观点评论、深度文章,提供启发、引发思考,周末阅读、写作素材,低,local we-mp-rss; requested=脑极体; add_status=ADDED; recent=养蛊：AI员工的某种真相 | 龙虾爆发那几天，79%的用户去了同一个地方 | 霸州x华为：立一个存力支点，撬动华北平原的数据富矿
Articles,Y,微信公众号,硅星人Pro,http://192.168.1.6:8003/feed/MP_WXS_3926568365.atom,http://127.0.0.1:8003/feed/MP_WXS_3926568365.atom,http://192.168.1.6:8003/feed/MP_WXS_3926568365.atom,rss,P2,active,AI、科技、财经,zh,不定,,,5小时前,2026-05-02,关注硅谷、AI 创业和海外科技商业动态，适合全球视角补充。,中,中,强,短资讯、深度文章、观点评论,带来 FOMO、提供启发,日常浏览、项目调研、写作素材,中,"local we-mp-rss; requested=硅星人Pro; add_status=ADDED; recent=10后，开始用AI给自己编黄冈密卷了 | 对话EverMind：4个月做到SOTA，要给所有Agent装上长期记忆 | 视频生成从""能生成""到""能卖钱""，差的是什么？"
